timestamp,meter_reading,air_temperature,dew_temperature,sea_level_pressure,wind_speed,cloud_coverage
2016-04-15 10:00:00,4600.93,20.0,18.9,1013.0,3.1,8.0
2016-04-15 11:00:00,4432.09,20.0,18.9,1013.0,3.6,8.0
2016-04-15 12:00:00,4347.67,20.0,18.9,1014.1,4.1,8.0
2016-04-15 13:00:00,4347.67,21.1,19.4,1014.4,2.6,8.0
2016-04-15 14:00:00,4263.25,23.3,19.4,1015.1,2.6,8.0
2016-04-15 15:00:00,4221.04,23.9,18.9,1015.5,2.1,8.0
2016-04-15 16:00:00,4009.98,24.4,18.9,1015.5,3.1,8.0
2016-04-15 17:00:00,3841.14,25.6,19.4,1015.1,4.1,8.0
2016-04-15 18:00:00,3672.3,26.7,18.9,1015.2,4.1,8.0
2016-04-15 19:00:00,3292.41,26.1,18.3,1014.3,4.6,8.0
2016-04-15 20:00:00,3587.88,24.4,18.3,1014.1,6.2,8.0
2016-04-15 21:00:00,2870.3,25.0,17.8,1014.3,4.6,8.0
2016-04-15 22:00:00,2405.99,25.6,18.9,1014.1,7.2,8.0
2016-04-15 23:00:00,1013.05,23.3,18.9,1014.6,8.8,8.0
2016-04-16 00:00:00,1224.1,22.2,18.9,1015.2,6.2,6.0
2016-04-16 01:00:00,1181.89,21.7,18.9,1015.9,5.7,6.0
2016-04-16 02:00:00,1266.31,21.7,18.3,1015.9,6.2,6.0
2016-04-16 03:00:00,1181.89,21.1,18.3,1016.4,6.2,2.0
2016-04-16 04:00:00,1224.1,21.1,18.3,1016.7,5.1,2.0
2016-04-16 05:00:00,1308.52,21.1,18.3,1016.9,4.6,2.0
2016-04-16 06:00:00,2659.25,21.1,18.3,1016.3,5.1,6.0
2016-04-16 07:00:00,3461.25,21.1,17.8,1015.0,8.8,6.0
2016-04-16 08:00:00,3419.04,21.1,17.8,1015.4,6.2,6.0
2016-04-16 09:00:00,2870.3,21.7,17.2,1015.7,5.7,6.0
2016-04-16 10:00:00,3250.2,21.1,17.2,1015.8,5.7,6.0
2016-04-16 11:00:00,3334.62,21.1,17.2,1016.9,7.2,6.0
2016-04-16 12:00:00,3419.04,21.7,17.2,1017.3,7.2,8.0
2016-04-16 13:00:00,3165.78,22.2,17.2,1017.7,7.7,8.0
2016-04-16 14:00:00,3376.83,22.2,17.2,1018.1,7.7,8.0
2016-04-16 15:00:00,3123.57,23.3,16.7,1018.6,9.8,8.0
2016-04-16 16:00:00,3461.25,23.9,16.1,1019.1,8.2,8.0
2016-04-16 17:00:00,3081.36,21.7,17.8,1019.6,5.7,8.0
2016-04-16 18:00:00,2743.67,23.3,17.8,1018.8,6.7,6.0
2016-04-16 19:00:00,2321.57,25.6,16.1,1018.2,8.8,6.0
2016-04-16 20:00:00,2532.62,25.0,14.4,1017.9,9.8,6.0
2016-04-16 21:00:00,2363.78,24.4,15.6,1018.2,9.3,6.0
2016-04-16 22:00:00,1857.26,23.3,15.0,1018.6,8.8,6.0
2016-04-16 23:00:00,801.997,22.2,15.6,1019.2,7.2,6.0
2016-04-17 00:00:00,844.207,21.1,15.0,1019.6,7.7,4.0
2016-04-17 01:00:00,801.997,20.6,14.4,1020.1,6.7,2.0
2016-04-17 02:00:00,886.418,20.0,14.4,1021.0,5.7,2.0
2016-04-17 03:00:00,717.576,19.4,14.4,1021.6,3.6,2.0
2016-04-17 04:00:00,928.628,18.9,14.4,1021.7,4.1,2.0
2016-04-17 05:00:00,844.207,18.9,13.9,1021.7,4.6,2.0
2016-04-17 06:00:00,1224.1,18.3,12.8,1021.2,4.6,6.0
2016-04-17 07:00:00,2110.52,17.8,11.7,1020.9,4.6,6.0
2016-04-17 08:00:00,2194.94,16.7,11.7,1020.7,2.6,4.0
2016-04-17 09:00:00,2828.09,16.7,11.7,1021.0,3.6,4.0
2016-04-17 10:00:00,2870.3,17.8,11.7,1021.1,4.6,2.0
2016-04-17 11:00:00,2954.72,17.2,11.7,1021.4,4.6,2.0
2016-04-17 12:00:00,2870.3,18.9,11.7,1022.1,4.1,2.0
2016-04-17 13:00:00,3039.15,21.1,11.7,1022.7,4.6,2.0
2016-04-17 14:00:00,2828.09,22.8,12.2,1022.9,6.7,4.0
2016-04-17 15:00:00,3207.99,23.9,12.8,1023.1,7.7,4.0
2016-04-17 16:00:00,2870.3,26.1,12.2,1023.2,8.2,4.0
2016-04-17 17:00:00,2743.67,26.1,10.0,1022.7,8.2,4.0
2016-04-17 18:00:00,2870.3,24.4,11.7,1022.5,7.7,6.0
2016-04-17 19:00:00,2490.41,25.0,13.9,1022.1,9.3,6.0
2016-04-17 20:00:00,2279.36,25.6,12.8,1021.7,9.3,4.0
2016-04-17 21:00:00,2026.1,23.9,11.1,1021.5,6.7,4.0
2016-04-17 22:00:00,1772.84,23.3,11.1,1022.0,7.2,4.0
2016-04-17 23:00:00,844.207,21.7,10.6,1022.4,7.2,2.0
2016-04-18 00:00:00,844.207,20.0,12.2,1022.9,6.7,2.0
2016-04-18 01:00:00,801.997,19.4,12.8,1023.4,5.7,2.0
2016-04-18 02:00:00,590.945,17.8,13.9,1023.9,5.1,0.0
2016-04-18 03:00:00,590.945,17.2,13.9,1024.2,5.1,2.0
2016-04-18 04:00:00,928.628,16.7,13.9,1024.1,4.6,0.0
2016-04-18 05:00:00,844.207,16.1,13.3,1023.9,5.1,2.0
2016-04-18 06:00:00,1730.62,15.6,13.3,1023.2,5.7,2.0
2016-04-18 07:00:00,2574.83,16.7,13.3,1022.9,5.7,2.0
2016-04-18 08:00:00,3039.15,17.2,13.9,1022.7,6.7,2.0
2016-04-18 09:00:00,3334.62,16.7,14.4,1022.4,4.6,2.0
2016-04-18 10:00:00,3798.93,16.1,14.4,1022.3,4.6,2.0
2016-04-18 11:00:00,3587.88,17.2,15.6,1022.7,4.1,2.0
2016-04-18 12:00:00,3587.88,18.3,16.1,1023.2,4.1,6.0
2016-04-18 13:00:00,3841.14,21.1,16.1,1023.7,3.6,4.0
2016-04-18 14:00:00,3672.3,22.8,16.1,1023.5,5.1,4.0
2016-04-18 15:00:00,2574.83,23.3,16.1,1023.7,6.7,4.0
2016-04-18 16:00:00,2490.41,25.0,14.4,1023.1,7.7,4.0
2016-04-18 17:00:00,2828.09,25.6,13.3,1023.1,7.2,4.0
2016-04-18 18:00:00,3672.3,26.7,12.8,1022.6,6.7,4.0
2016-04-18 19:00:00,3545.67,26.7,11.7,1022.2,6.7,4.0
2016-04-18 20:00:00,2785.88,26.1,9.4,1022.0,8.8,2.0
2016-04-18 21:00:00,2617.04,25.6,9.4,1021.9,8.2,2.0
2016-04-18 22:00:00,2152.73,25.0,10.0,1022.1,5.7,2.0
2016-04-18 23:00:00,759.7860000000001,23.3,10.6,1022.1,6.7,2.0
2016-04-19 00:00:00,1013.05,21.7,10.0,1022.4,7.2,2.0
2016-04-19 01:00:00,759.7860000000001,20.0,11.1,1022.7,4.1,0.0
2016-04-19 02:00:00,1097.47,19.4,13.9,1023.1,4.6,0.0
2016-04-19 03:00:00,506.524,17.8,14.4,1023.2,3.1,0.0
2016-04-19 04:00:00,1139.68,17.2,14.4,1022.9,4.1,0.0
2016-04-19 05:00:00,928.628,17.2,15.0,1022.6,4.1,0.0
2016-04-19 06:00:00,1603.99,16.7,15.0,1022.3,3.1,2.0
2016-04-19 07:00:00,2617.04,16.1,14.4,1021.7,3.6,2.0
2016-04-19 08:00:00,2996.94,16.1,15.0,1021.7,3.1,2.0
2016-04-19 09:00:00,3376.83,15.6,13.9,1021.3,2.6,4.0
2016-04-19 10:00:00,3630.09,15.0,13.9,1021.6,1.5,2.0
2016-04-19 11:00:00,3841.14,15.6,14.4,1021.9,1.5,4.0
2016-04-19 12:00:00,3714.51,17.2,15.6,1022.4,2.1,4.0
2016-04-19 13:00:00,3756.72,19.4,16.1,1022.8,2.6,4.0
2016-04-19 14:00:00,4263.25,22.8,14.4,1022.5,4.1,2.0
2016-04-19 15:00:00,3461.25,23.3,12.8,1022.2,4.6,4.0
2016-04-19 16:00:00,4052.19,24.4,11.7,1022.0,6.2,4.0
2016-04-19 17:00:00,3925.56,26.1,12.8,1021.1,4.6,4.0
2016-04-19 18:00:00,3714.51,26.7,11.1,1020.7,4.6,4.0
2016-04-19 19:00:00,2701.46,26.7,11.1,1020.3,6.2,4.0
2016-04-19 20:00:00,2828.09,26.7,10.6,1018.8,5.1,4.0
2016-04-19 21:00:00,2363.78,26.7,9.4,1018.4,5.1,2.0
2016-04-19 22:00:00,1603.99,25.6,8.9,1018.8,3.6,4.0
2016-04-19 23:00:00,928.628,25.0,8.9,1019.7,3.6,4.0
2016-04-20 00:00:00,801.997,22.8,11.7,1020.0,3.6,6.0
2016-04-20 01:00:00,717.576,21.1,13.3,1020.4,4.1,4.0
2016-04-20 02:00:00,844.207,19.4,12.8,1020.7,2.6,4.0
2016-04-20 03:00:00,548.735,19.4,12.8,1020.4,4.6,4.0
2016-04-20 04:00:00,844.207,18.3,13.3,1020.0,3.1,4.0
2016-04-20 05:00:00,928.628,17.2,13.3,1019.5,3.6,4.0
2016-04-20 06:00:00,1519.57,17.8,13.3,1019.0,3.6,6.0
2016-04-20 07:00:00,2448.2,16.7,12.8,1018.5,2.6,6.0
2016-04-20 08:00:00,2532.62,16.7,12.8,1017.9,3.1,6.0
2016-04-20 09:00:00,3081.36,17.2,12.8,1018.4,1.5,6.0
2016-04-20 10:00:00,3545.67,13.9,12.2,1018.6,0.0,6.0
2016-04-20 11:00:00,3123.57,13.9,12.8,1018.9,0.0,6.0
2016-04-20 12:00:00,3883.35,16.7,13.9,1019.8,0.0,6.0
2016-04-20 13:00:00,3967.77,21.1,13.9,1020.1,2.6,6.0
2016-04-20 14:00:00,3587.88,23.3,12.2,1020.4,4.1,6.0
2016-04-20 15:00:00,4136.61,24.4,10.0,1020.7,2.1,6.0
2016-04-20 16:00:00,2996.94,25.6,11.1,1020.6,4.1,6.0
2016-04-20 17:00:00,3925.56,27.0,11.0,1020.6,3.6,6.0
2016-04-20 18:00:00,3587.88,26.0,11.0,1020.6,4.1,6.0
2016-04-20 19:00:00,3630.09,27.0,12.0,1020.6,5.7,6.0
2016-04-20 20:00:00,2701.46,26.0,12.0,1020.6,4.6,6.0
2016-04-20 21:00:00,2532.62,27.0,13.0,1020.6,4.6,6.0
2016-04-20 22:00:00,1983.89,26.0,13.0,1020.6,6.7,6.0
2016-04-20 23:00:00,1013.05,24.0,12.0,1020.6,7.2,6.0
2016-04-21 00:00:00,928.628,23.0,13.0,1020.6,6.2,6.0
2016-04-21 01:00:00,1181.89,22.0,12.0,1020.6,5.7,6.0
2016-04-21 02:00:00,886.418,20.0,12.0,1020.6,5.7,6.0
2016-04-21 03:00:00,1181.89,20.0,14.0,1020.6,4.1,6.0
2016-04-21 04:00:00,1266.31,20.0,14.0,1020.6,4.6,6.0
2016-04-21 05:00:00,0.0,19.0,15.0,1020.6,2.6,6.0
2016-04-21 06:00:00,1857.26,18.0,15.0,1020.6,3.1,6.0
2016-04-21 07:00:00,2237.15,18.0,15.0,1020.6,3.6,2.0
2016-04-21 08:00:00,3250.2,18.0,15.0,1020.6,3.6,4.0
2016-04-21 09:00:00,3587.88,18.0,15.0,1020.6,3.6,4.0
2016-04-21 10:00:00,3714.51,19.0,15.0,1020.6,4.1,4.0
2016-04-21 11:00:00,3967.77,18.0,15.0,1020.6,1.5,4.0
2016-04-21 12:00:00,4178.83,18.9,15.6,1019.5,1.5,2.0
2016-04-21 13:00:00,4347.67,21.7,16.7,1019.5,2.6,2.0
2016-04-21 14:00:00,4347.67,23.3,16.1,1020.1,2.6,4.0
2016-04-21 15:00:00,4811.98,25.0,16.0,1020.1,7.2,4.0
2016-04-21 16:00:00,4052.19,28.0,15.0,1020.1,8.8,4.0
2016-04-21 17:00:00,4136.61,28.0,15.0,1020.1,8.8,4.0
2016-04-21 18:00:00,4052.19,29.0,14.0,1020.1,10.8,4.0
2016-04-21 19:00:00,3461.25,27.8,14.4,1018.4,7.7,4.0
2016-04-21 20:00:00,3503.46,28.3,15.6,1017.8,6.2,4.0
2016-04-21 21:00:00,2701.46,28.3,12.8,1016.8,9.3,4.0
2016-04-21 22:00:00,2152.73,27.8,10.0,1016.6,7.2,4.0
2016-04-21 23:00:00,801.997,26.1,11.7,1017.0,6.2,4.0
2016-04-22 00:00:00,1139.68,24.4,13.3,1017.4,4.1,6.0
2016-04-22 01:00:00,1224.1,22.8,15.0,1017.9,4.6,6.0
2016-04-22 02:00:00,1266.31,21.7,15.6,1018.6,4.1,6.0
2016-04-22 03:00:00,1224.1,21.1,16.1,1018.6,3.6,4.0
2016-04-22 04:00:00,1013.05,20.6,16.7,1018.6,3.6,4.0
2016-04-22 05:00:00,295.473,19.4,16.7,1018.6,3.1,4.0
2016-04-22 06:00:00,1941.68,18.9,16.1,1018.2,2.6,6.0
2016-04-22 07:00:00,3250.2,19.4,16.1,1017.8,2.1,6.0
2016-04-22 08:00:00,3334.62,18.3,16.1,1017.7,0.0,6.0
2016-04-22 09:00:00,3545.67,18.3,16.1,1017.5,1.5,6.0
2016-04-22 10:00:00,4009.98,16.7,15.0,1017.1,0.0,6.0
2016-04-22 11:00:00,2954.72,18.3,16.7,1017.5,0.0,6.0
2016-04-22 12:00:00,4263.25,19.4,17.2,1017.9,1.5,6.0
2016-04-22 13:00:00,4389.88,22.2,17.2,1018.0,3.1,6.0
2016-04-22 14:00:00,4600.93,25.0,16.7,1017.9,6.7,6.0
2016-04-22 15:00:00,4009.98,26.1,17.2,1017.8,5.1,6.0
2016-04-22 16:00:00,4474.3,27.2,16.1,1018.0,6.2,6.0
2016-04-22 17:00:00,3841.14,28.3,15.6,1017.1,5.1,6.0
2016-04-22 18:00:00,3587.88,28.9,15.0,1016.6,4.6,6.0
2016-04-22 19:00:00,3165.78,28.9,16.7,1015.8,6.2,6.0
2016-04-22 20:00:00,3419.04,29.4,15.0,1014.7,4.6,6.0
2016-04-22 21:00:00,2996.94,29.4,15.6,1014.0,5.1,6.0
2016-04-22 22:00:00,2532.62,28.9,15.6,1013.7,4.6,6.0
2016-04-22 23:00:00,886.418,27.2,16.7,1013.4,3.1,6.0
2016-04-23 00:00:00,1055.26,23.9,17.2,1013.9,4.1,8.0
2016-04-23 01:00:00,1055.26,22.2,18.9,1014.0,2.6,8.0
2016-04-23 02:00:00,1266.31,22.8,17.8,1014.9,1.5,8.0
2016-04-23 03:00:00,1139.68,21.7,18.9,1014.9,2.6,8.0
2016-04-23 04:00:00,1392.94,21.7,19.4,1014.6,2.1,8.0
2016-04-23 05:00:00,1350.73,21.1,19.4,1014.1,3.1,8.0
2016-04-23 06:00:00,1941.68,21.7,20.0,1013.8,3.6,8.0
2016-04-23 07:00:00,3545.67,21.7,20.0,1013.8,4.1,8.0
2016-04-23 08:00:00,2954.72,21.7,20.0,1012.6,5.1,8.0
2016-04-23 09:00:00,2152.73,21.7,20.0,1012.5,3.1,8.0
2016-04-23 10:00:00,3503.46,21.1,18.9,1012.5,5.1,8.0
2016-04-23 11:00:00,3419.04,20.0,18.3,1013.2,2.1,4.0
2016-04-23 12:00:00,3292.41,20.6,17.8,1013.8,3.6,2.0
2016-04-23 13:00:00,3545.67,22.2,17.2,1014.1,5.1,4.0
2016-04-23 14:00:00,3630.09,22.8,16.7,1014.4,5.1,4.0
2016-04-23 15:00:00,3756.72,24.4,16.7,1014.6,4.1,4.0
2016-04-23 16:00:00,3461.25,26.1,16.1,1014.5,3.6,4.0
2016-04-23 17:00:00,3925.56,26.1,16.1,1014.1,5.7,4.0
2016-04-23 18:00:00,3461.25,26.7,16.1,1013.4,5.7,4.0
2016-04-23 19:00:00,3461.25,28.9,16.1,1012.6,5.1,4.0
2016-04-23 20:00:00,3419.04,29.4,14.4,1011.6,6.7,4.0
2016-04-23 21:00:00,3376.83,28.9,15.0,1011.3,3.1,4.0
2016-04-23 22:00:00,2237.15,27.8,15.0,1011.5,3.1,4.0
2016-04-23 23:00:00,844.207,28.3,14.4,1011.5,4.1,4.0
2016-04-24 00:00:00,970.838,26.1,15.0,1011.9,4.1,2.0
2016-04-24 01:00:00,1097.47,25.0,15.6,1012.7,4.6,2.0
2016-04-24 02:00:00,844.207,23.9,15.6,1013.6,5.1,2.0
2016-04-24 03:00:00,1181.89,22.8,16.7,1014.1,4.1,2.0
2016-04-24 04:00:00,1013.05,22.2,16.7,1014.4,3.1,2.0
2016-04-24 05:00:00,844.207,21.1,16.7,1014.9,2.6,2.0
2016-04-24 06:00:00,2321.57,21.1,17.2,1014.5,0.0,2.0
2016-04-24 07:00:00,3039.15,20.0,16.7,1014.3,0.0,4.0
2016-04-24 08:00:00,2194.94,17.2,15.6,1014.1,2.1,2.0
2016-04-24 09:00:00,3756.72,17.2,16.1,1014.4,1.5,2.0
2016-04-24 10:00:00,3545.67,19.4,17.8,1014.7,0.0,0.0
2016-04-24 11:00:00,3503.46,17.8,16.7,1014.7,0.0,2.0
2016-04-24 12:00:00,3672.3,19.4,18.3,1015.9,0.0,4.0
2016-04-24 13:00:00,2912.51,21.7,18.3,1016.2,0.0,4.0
2016-04-24 14:00:00,3545.67,23.9,18.3,1016.4,1.5,2.0
2016-04-24 15:00:00,2490.41,26.1,18.3,1016.7,3.1,2.0
2016-04-24 16:00:00,3672.3,28.3,17.2,1016.5,3.1,4.0
2016-04-24 17:00:00,3630.09,29.4,14.4,1015.9,4.1,4.0
2016-04-24 18:00:00,2279.36,28.9,13.3,1015.5,2.6,4.0
2016-04-24 19:00:00,3461.25,28.9,13.9,1014.8,5.1,4.0
2016-04-24 20:00:00,2954.72,30.0,15.0,1014.3,5.7,4.0
2016-04-24 21:00:00,2828.09,28.9,15.0,1014.2,5.7,4.0
2016-04-24 22:00:00,2237.15,27.8,14.4,1014.4,6.2,4.0
2016-04-24 23:00:00,928.628,26.1,15.0,1014.9,6.2,2.0
2016-04-25 00:00:00,886.418,24.4,15.6,1015.5,6.2,4.0
2016-04-25 01:00:00,1055.26,23.3,17.2,1015.9,5.1,2.0
2016-04-25 02:00:00,970.838,22.8,17.2,1016.5,3.6,2.0
2016-04-25 03:00:00,1097.47,21.7,17.8,1017.3,2.6,2.0
2016-04-25 04:00:00,1013.05,20.6,17.2,1017.1,2.6,4.0
2016-04-25 05:00:00,1139.68,20.6,17.2,1016.7,2.6,2.0
2016-04-25 06:00:00,2574.83,20.6,17.2,1016.7,2.1,6.0
2016-04-25 07:00:00,3545.67,20.6,17.8,1016.3,2.1,4.0
2016-04-25 08:00:00,3292.41,20.6,17.8,1016.3,2.1,4.0
2016-04-25 09:00:00,3545.67,20.0,17.2,1015.9,2.6,2.0
2016-04-25 10:00:00,4009.98,18.9,17.2,1016.2,2.1,4.0
2016-04-25 11:00:00,4474.3,19.4,17.2,1016.9,2.6,4.0
2016-04-25 12:00:00,3419.04,21.1,17.8,1017.3,3.1,4.0
2016-04-25 13:00:00,4389.88,23.3,17.8,1017.4,4.1,4.0
2016-04-25 14:00:00,4347.67,24.4,16.7,1017.5,6.2,4.0
2016-04-25 15:00:00,4305.46,26.7,17.2,1017.8,4.6,4.0
2016-04-25 16:00:00,4052.19,27.2,16.1,1017.9,3.6,4.0
2016-04-25 17:00:00,4389.88,27.8,15.0,1017.3,4.1,4.0
2016-04-25 18:00:00,4094.4,27.8,15.0,1016.5,3.1,6.0
2016-04-25 19:00:00,3334.62,27.2,15.6,1016.0,5.1,6.0
2016-04-25 20:00:00,3461.25,27.8,15.6,1015.4,6.2,6.0
2016-04-25 21:00:00,3292.41,27.2,16.1,1014.9,7.7,6.0
2016-04-25 22:00:00,2152.73,26.1,16.1,1015.0,6.2,6.0
2016-04-25 23:00:00,1097.47,24.4,15.6,1015.1,7.2,6.0
2016-04-26 00:00:00,1139.68,23.3,15.6,1015.3,5.1,6.0
2016-04-26 01:00:00,1308.52,22.2,15.6,1016.0,3.6,4.0
2016-04-26 02:00:00,1139.68,21.1,15.6,1016.4,2.6,2.0
2016-04-26 03:00:00,1224.1,20.6,15.6,1016.8,2.6,2.0
2016-04-26 04:00:00,970.838,19.4,15.6,1016.8,2.1,2.0
2016-04-26 05:00:00,1139.68,19.4,15.0,1016.3,2.6,2.0
2016-04-26 06:00:00,2194.94,18.3,15.6,1015.8,0.0,0.0
2016-04-26 07:00:00,2954.72,17.8,15.0,1015.0,2.1,0.0
2016-04-26 08:00:00,3376.83,17.8,15.6,1014.8,0.0,0.0
2016-04-26 09:00:00,3841.14,17.2,15.0,1014.9,0.0,2.0
2016-04-26 10:00:00,2617.04,17.2,15.0,1014.8,0.0,0.0
2016-04-26 11:00:00,4136.61,17.2,14.4,1015.5,0.0,2.0
2016-04-26 12:00:00,4347.67,20.0,16.1,1015.5,2.6,0.0
2016-04-26 13:00:00,4136.61,22.8,16.1,1015.9,2.6,0.0
2016-04-26 14:00:00,4474.3,24.4,16.1,1015.8,2.6,0.0
2016-04-26 15:00:00,4136.61,26.1,15.0,1016.1,2.1,2.0
2016-04-26 16:00:00,4558.72,27.2,11.7,1015.7,1.5,2.0
2016-04-26 17:00:00,2194.94,28.3,11.1,1015.8,0.0,2.0
2016-04-26 18:00:00,3798.93,29.4,11.7,1015.1,2.1,4.0
2016-04-26 19:00:00,4263.25,30.0,11.7,1014.1,0.0,4.0
2016-04-26 20:00:00,3503.46,30.0,11.1,1013.5,1.5,4.0
2016-04-26 21:00:00,3545.67,28.9,11.1,1013.2,2.1,4.0
2016-04-26 22:00:00,2405.99,28.9,14.4,1013.0,7.2,4.0
2016-04-26 23:00:00,1055.26,26.7,15.6,1013.2,6.2,2.0
2016-04-27 00:00:00,1097.47,24.4,17.2,1013.4,5.7,0.0
2016-04-27 01:00:00,1266.31,23.3,18.3,1013.7,5.1,0.0
2016-04-27 02:00:00,1266.31,22.2,17.8,1013.8,3.6,0.0
2016-04-27 03:00:00,1350.73,21.7,17.8,1013.8,3.6,0.0
2016-04-27 04:00:00,970.838,20.6,17.8,1013.9,2.6,0.0
2016-04-27 05:00:00,1350.73,20.6,17.2,1013.6,3.6,0.0
2016-04-27 06:00:00,2490.41,19.4,16.7,1013.5,2.6,0.0
2016-04-27 07:00:00,3630.09,19.4,17.2,1013.3,2.1,0.0
2016-04-27 08:00:00,3503.46,19.4,17.2,1012.8,2.1,0.0
2016-04-27 09:00:00,3587.88,19.4,17.2,1013.0,2.1,0.0
2016-04-27 10:00:00,3925.56,18.9,17.2,1013.5,1.5,0.0
2016-04-27 11:00:00,4136.61,17.8,16.7,1014.1,1.5,2.0
2016-04-27 12:00:00,4009.98,20.0,18.3,1014.7,0.0,2.0
2016-04-27 13:00:00,4178.83,23.3,17.8,1015.1,4.1,4.0
2016-04-27 14:00:00,4389.88,25.0,16.7,1014.8,4.6,2.0
2016-04-27 15:00:00,4389.88,26.1,17.2,1014.9,4.6,2.0
2016-04-27 16:00:00,4685.35,26.7,16.1,1014.9,1.5,4.0
2016-04-27 17:00:00,4474.3,28.3,15.6,1014.2,3.6,4.0
2016-04-27 18:00:00,4305.46,29.4,15.0,1013.3,2.1,6.0
2016-04-27 19:00:00,3925.56,30.0,15.6,1012.7,3.1,6.0
2016-04-27 20:00:00,3334.62,30.0,15.0,1012.5,4.6,6.0
2016-04-27 21:00:00,3039.15,30.0,13.3,1011.9,1.5,4.0
2016-04-27 22:00:00,2110.52,29.4,13.9,1011.6,4.1,4.0
2016-04-27 23:00:00,1139.68,27.2,16.1,1011.9,5.7,4.0
2016-04-28 00:00:00,1392.94,25.6,16.1,1012.7,5.1,4.0
2016-04-28 01:00:00,1181.89,23.9,16.1,1013.5,5.1,0.0
2016-04-28 02:00:00,1308.52,22.8,16.1,1014.2,4.1,0.0
2016-04-28 03:00:00,1350.73,21.7,16.1,1015.0,0.0,2.0
2016-04-28 04:00:00,1435.15,21.7,16.1,1015.1,1.5,2.0
2016-04-28 05:00:00,1350.73,21.7,16.7,1015.3,0.0,2.0
2016-04-28 06:00:00,2532.62,20.0,16.7,1015.1,1.5,6.0
2016-04-28 07:00:00,3925.56,20.0,16.7,1014.3,1.5,4.0
2016-04-28 08:00:00,3925.56,19.4,16.7,1013.9,2.1,4.0
2016-04-28 09:00:00,4263.25,18.9,16.1,1013.7,2.1,4.0
2016-04-28 10:00:00,4389.88,19.4,16.7,1014.2,1.5,4.0
2016-04-28 11:00:00,3545.67,18.9,16.7,1015.1,1.5,4.0
2016-04-28 12:00:00,5191.87,20.6,18.3,1015.9,0.0,4.0
2016-04-28 13:00:00,4938.61,23.9,18.9,1015.6,6.2,4.0
2016-04-28 14:00:00,5149.66,25.6,18.9,1015.7,5.1,4.0
2016-04-28 15:00:00,5107.45,26.7,18.9,1016.4,3.1,4.0
2016-04-28 16:00:00,4854.19,28.3,18.9,1016.3,2.1,4.0
2016-04-28 17:00:00,4558.72,29.4,18.3,1015.9,1.5,4.0
2016-04-28 18:00:00,4769.77,31.7,17.2,1015.4,1.5,4.0
2016-04-28 19:00:00,4643.14,31.1,17.2,1014.7,2.6,4.0
2016-04-28 20:00:00,4347.67,31.1,17.2,1014.2,3.6,4.0
2016-04-28 21:00:00,3630.09,31.1,16.7,1013.8,2.6,4.0
2016-04-28 22:00:00,2574.83,30.6,17.2,1013.7,2.1,4.0
2016-04-28 23:00:00,1181.89,30.0,18.3,1013.7,2.6,4.0
2016-04-29 00:00:00,1350.73,21.7,20.0,1015.4,7.2,6.0
2016-04-29 01:00:00,1561.78,22.8,20.0,1015.9,2.1,6.0
2016-04-29 02:00:00,1266.31,21.7,20.0,1016.5,0.0,6.0
2016-04-29 03:00:00,1350.73,22.8,21.1,1016.5,1.5,6.0
2016-04-29 04:00:00,1435.15,22.2,20.0,1016.4,1.5,6.0
2016-04-29 05:00:00,1308.52,21.7,19.4,1016.1,2.1,4.0
2016-04-29 06:00:00,3250.2,21.1,19.4,1015.5,1.5,0.0
2016-04-29 07:00:00,4389.88,20.6,19.4,1014.9,2.1,0.0
2016-04-29 08:00:00,4347.67,20.6,19.4,1014.8,1.5,0.0
2016-04-29 09:00:00,4432.09,21.1,20.0,1014.9,0.0,0.0
2016-04-29 10:00:00,4389.88,20.6,19.4,1015.4,0.0,4.0
2016-04-29 11:00:00,4896.4,20.6,19.4,1016.1,0.0,4.0
2016-04-29 12:00:00,4854.19,21.7,20.6,1016.7,0.0,2.0
2016-04-29 13:00:00,4769.77,24.4,20.6,1016.7,0.0,2.0
2016-04-29 14:00:00,5065.24,25.0,20.0,1016.6,0.0,2.0
2016-04-29 15:00:00,5107.45,26.7,20.0,1016.5,0.0,2.0
2016-04-29 16:00:00,3672.3,28.3,20.0,1016.1,1.5,4.0
2016-04-29 17:00:00,5023.03,29.4,20.0,1015.1,2.1,4.0
2016-04-29 18:00:00,4136.61,30.6,18.3,1014.2,0.0,4.0
2016-04-29 19:00:00,4685.35,31.1,17.8,1013.7,3.1,4.0
2016-04-29 20:00:00,3165.78,31.7,16.1,1013.1,2.6,2.0
2016-04-29 21:00:00,3798.93,31.7,17.2,1012.8,0.0,2.0
2016-04-29 22:00:00,2405.99,31.7,17.2,1012.4,1.5,2.0
2016-04-29 23:00:00,1181.89,30.0,21.1,1012.7,5.7,2.0
2016-04-30 00:00:00,1435.15,27.8,20.6,1013.8,5.7,6.0
2016-04-30 01:00:00,1477.36,26.1,20.6,1014.5,4.1,6.0
2016-04-30 02:00:00,1730.62,25.6,20.0,1015.1,3.6,6.0
2016-04-30 03:00:00,1561.78,24.4,19.4,1015.2,2.6,6.0
2016-04-30 04:00:00,1730.62,23.3,19.4,1015.3,2.1,6.0
2016-04-30 05:00:00,1561.78,23.3,19.4,1015.0,2.1,4.0
2016-04-30 06:00:00,3039.15,23.3,19.4,1014.2,3.1,4.0
2016-04-30 07:00:00,3798.93,22.8,19.4,1014.0,2.1,4.0
